0.000001
0.000000,0.002359,0.244090,0.502113,0.203056,0.048381,0.000000,
0.000000,0.000000,0.000000,0.100000,0.897778,0.002222,0.000000,
0.000000,0.000833,0.122444,0.833151,0.042738,0.000833,0.000000,
0.000000,0.010196,0.440349,0.541753,0.006823,0.000879,0.000000,
0.000727,0.092991,0.651159,0.246575,0.008548,0.000000,0.000000,
0.000000,0.000000,0.081600,0.774352,0.131073,0.012975,0.000000,
0.001270,0.017883,0.860794,0.120053,0.000000,0.000000,0.000000,
0.080000,0.000000,0.183333,0.083333,0.613333,0.040000,0.000000,
0.000357,0.071606,0.785314,0.140225,0.002499,0.000000,0.000000,
0.000421,0.004497,0.195424,0.714842,0.075703,0.009113,0.000000,
0.014194,0.006209,0.075362,0.719754,0.169053,0.001666,0.013763,
0.000000,0.000000,0.811146,0.188854,0.000000,0.000000,0.000000,
0.003737,0.103359,0.424529,0.468374,0.000000,0.000000,0.000000,
0.001281,0.004526,0.110506,0.778610,0.096407,0.008240,0.000430,
0.000000,0.050678,0.283555,0.638456,0.027311,0.000000,0.000000,
0.000000,0.026667,0.109725,0.196624,0.666985,0.000000,0.000000,
0.000000,0.002000,0.111120,0.831815,0.037202,0.016863,0.001000,
0.000000,0.000576,0.069408,0.886752,0.036729,0.006536,0.000000,
0.000000,0.000000,0.105416,0.833892,0.052398,0.005941,0.002353,
0.000000,0.000000,0.087547,0.753407,0.111607,0.047039,0.000400,
0.000000,0.000000,0.007273,0.693273,0.187636,0.111818,0.000000,
0.000000,0.000000,0.120000,0.760000,0.040000,0.080000,0.000000,
0.000000,0.107100,0.468715,0.266640,0.157546,0.000000,0.000000,
0.000276,0.004276,0.683592,0.302747,0.009109,0.000000,0.000000,
0.002500,0.001039,0.933816,0.062645,0.000000,0.000000,0.000000,
0.000000,0.018039,0.765538,0.216423,0.000000,0.000000,0.000000,
0.000276,0.005124,0.282121,0.708009,0.004470,0.000000,0.000000,
0.002424,0.682164,0.049437,0.165022,0.099048,0.001905,0.000000,
0.000000,0.000000,0.085878,0.766824,0.132353,0.014945,0.000000,
0.010606,0.031473,0.424202,0.530576,0.003143,0.000000,0.000000,
0.000000,0.000000,0.113333,0.343636,0.458701,0.084329,0.000000,
0.000000,0.016696,0.241440,0.740436,0.001429,0.000000,0.000000,
0.000000,0.002041,0.064919,0.901765,0.027845,0.003431,0.000000,
0.000000,0.000688,0.311628,0.640559,0.006626,0.040500,0.000000,
0.000000,0.044930,0.110860,0.814457,0.029097,0.000656,0.000000,
0.000000,0.001081,0.227074,0.677445,0.094400,0.000000,0.000000,
0.000000,0.000000,0.002718,0.077010,0.920272,0.000000,0.000000,
0.000000,0.000000,0.004465,0.038800,0.852865,0.102432,0.001439,
0.000000,0.000909,0.670065,0.255455,0.073571,0.000000,0.000000,
0.000000,0.002246,0.187241,0.808798,0.001715,0.000000,0.000000,
0.004211,0.007004,0.523530,0.413704,0.011552,0.040000,0.000000,
0.000000,0.041429,0.091798,0.492450,0.330768,0.043556,0.000000,
0.000000,0.002340,0.219808,0.770000,0.007588,0.000265,0.000000,
0.000000,0.051333,0.538297,0.365481,0.044889,0.000000,0.000000,
0.000000,0.004424,0.182913,0.802512,0.010150,0.000000,0.000000,
0.000000,0.001597,0.028480,0.234597,0.726754,0.008571,0.000000,
0.000000,0.013333,0.186667,0.711919,0.088081,0.000000,0.000000,
0.000000,0.000000,0.010123,0.853981,0.135896,0.000000,0.000000,
0.000761,0.006113,0.911269,0.072897,0.008960,0.000000,0.000000,
0.000000,0.003179,0.027824,0.955185,0.012979,0.000833,0.000000,
0.000000,0.000688,0.740429,0.249448,0.009082,0.000354,0.000000,
0.000000,0.004981,0.356317,0.632491,0.006211,0.000000,0.000000,
0.000000,0.000000,0.098306,0.877985,0.023709,0.000000,0.000000,
0.000506,0.002381,0.142578,0.666490,0.154084,0.033960,0.000000,
0.000000,0.001667,0.153028,0.580234,0.166055,0.098184,0.000833,
0.002688,0.000727,0.006138,0.088724,0.863953,0.035237,0.002533,
0.040404,0.047020,0.482283,0.389293,0.041000,0.000000,0.000000,
0.000000,0.000000,0.030952,0.134762,0.826667,0.007619,0.000000,
0.040000,0.002000,0.884387,0.070988,0.002625,0.000000,0.000000,
0.000000,0.001088,0.876767,0.110142,0.012002,0.000000,0.000000,
0.000000,0.000000,0.064568,0.304300,0.529733,0.100998,0.000400,
0.000000,0.040000,0.040000,0.920000,0.000000,0.000000,0.000000,
0.000772,0.009140,0.490336,0.486160,0.013591,0.000000,0.000000,
0.000000,0.003077,0.827328,0.054756,0.112993,0.001846,0.000000,
0.001127,0.002181,0.737523,0.258066,0.001103,0.000000,0.000000,
0.000000,0.000964,0.071903,0.914163,0.011377,0.001594,0.000000,
0.000449,0.011302,0.211352,0.135787,0.641110,0.000000,0.000000,
0.000000,0.000767,0.830368,0.164238,0.004627,0.000000,0.000000,
0.000000,0.008042,0.270186,0.714040,0.007732,0.000000,0.000000,
0.000000,0.041989,0.549727,0.273216,0.129660,0.005408,0.000000,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,
0.001176,0.009265,0.389004,0.595143,0.005410,0.000000,0.000000,
0.000000,0.000541,0.075110,0.783610,0.136097,0.004643,0.000000,
0.000000,0.003013,0.100511,0.839433,0.056543,0.000500,0.000000,
0.000000,0.096385,0.777978,0.121785,0.003853,0.000000,0.000000,
0.000000,0.043077,0.438154,0.228681,0.205818,0.084270,0.000000,
0.000000,0.000000,0.010952,0.906275,0.076286,0.006486,0.000000,
0.000000,0.050538,0.090093,0.747267,0.109270,0.002832,0.000000,
0.000851,0.007800,0.830519,0.160830,0.000000,0.000000,0.000000,
0.000000,0.008044,0.394373,0.465083,0.128692,0.003807,0.000000,
0.000000,0.008444,0.827286,0.115792,0.048478,0.000000,0.000000,
0.002500,0.001039,0.882557,0.093904,0.020000,0.000000,0.000000,
0.000000,0.027864,0.837709,0.134427,0.000000,0.000000,0.000000,
0.000000,0.006824,0.833123,0.098149,0.056273,0.005630,0.000000,
0.000000,0.000000,0.127740,0.800323,0.070961,0.000976,0.000000,
0.000000,0.000000,0.000000,0.880000,0.080000,0.040000,0.000000,
0.000000,0.127901,0.507026,0.267233,0.094938,0.001235,0.001667,
0.000000,0.001539,0.647353,0.339545,0.010311,0.001252,0.000000,
0.000000,0.007000,0.293572,0.693218,0.006209,0.000000,0.000000,
0.002222,0.006799,0.132504,0.769164,0.089045,0.000265,0.000000,
0.000000,0.002340,0.219808,0.770000,0.007588,0.000265,0.000000,
0.040000,0.120000,0.600000,0.160000,0.080000,0.000000,0.000000,
0.003003,0.062680,0.752214,0.171582,0.007043,0.003478,0.000000,
0.538000,0.100325,0.247398,0.114276,0.000000,0.000000,0.000000,
0.000000,0.040000,0.150000,0.210000,0.600000,0.000000,0.000000,
0.000000,0.001600,0.174061,0.231378,0.327314,0.224193,0.041455,
0.000000,0.001818,0.161406,0.725866,0.110000,0.000909,0.000000,
0.000404,0.011980,0.874808,0.109082,0.002817,0.000909,0.000000,
0.003333,0.000000,0.608771,0.331063,0.056833,0.000000,0.000000,
0.000000,0.000964,0.113406,0.644086,0.240580,0.000964,0.000000,
0.000000,0.061216,0.758774,0.140010,0.040000,0.000000,0.000000,
0.000000,0.000000,0.080000,0.758889,0.161111,0.000000,0.000000,
0.000000,0.010857,0.238449,0.123024,0.576813,0.050857,0.000000,
0.000000,0.004799,0.230706,0.750770,0.009968,0.003756,0.000000,
0.002629,0.051354,0.677567,0.265680,0.002770,0.000000,0.000000,
0.004444,0.185152,0.738970,0.067616,0.003818,0.000000,0.000000,
0.000892,0.003056,0.035579,0.939574,0.019325,0.001574,0.000000,
0.000000,0.008000,0.447333,0.275333,0.229333,0.040000,0.000000,
0.002121,0.004291,0.712254,0.234003,0.047331,0.000000,0.000000,
0.000000,0.000964,0.625423,0.349595,0.015054,0.008964,0.000000,
0.000000,0.000000,0.176459,0.773950,0.049591,0.000000,0.000000,
0.000000,0.000000,0.066667,0.614949,0.318384,0.000000,0.000000,
0.000276,0.082700,0.887799,0.026583,0.002642,0.000000,0.000000,
0.000421,0.003434,0.106017,0.793232,0.095039,0.001857,0.000000,
0.000000,0.001212,0.092495,0.438715,0.352797,0.114381,0.000400,
0.000000,0.043139,0.063837,0.822690,0.069099,0.001235,0.000000,
0.000000,0.001367,0.211459,0.761925,0.023750,0.001499,0.000000,
0.007722,0.420658,0.315058,0.208643,0.047419,0.000500,0.000000,
0.000323,0.001382,0.066317,0.922056,0.007000,0.002923,0.000000,
0.000000,0.002857,0.116441,0.823630,0.046520,0.010552,0.000000,
0.000000,0.000000,0.012611,0.898796,0.086177,0.002416,0.000000,
0.000000,0.002105,0.062143,0.870038,0.040000,0.025714,0.000000,
0.000000,0.004875,0.758554,0.230597,0.005973,0.000000,0.000000,
0.000000,0.000000,0.046860,0.446412,0.464867,0.041860,0.000000,
0.000000,0.017333,0.124590,0.117607,0.733739,0.006730,0.000000,
0.000860,0.000860,0.081853,0.839317,0.075819,0.000860,0.000430,
0.000000,0.040000,0.003471,0.038049,0.892904,0.024537,0.001039,
0.000000,0.001228,0.665090,0.215748,0.107242,0.010693,0.000000,
0.000000,0.000000,0.041067,0.801746,0.068472,0.088316,0.000400,
0.000930,0.065631,0.025682,0.318779,0.581417,0.007560,0.000000,
0.000000,0.000132,0.081656,0.898901,0.015210,0.004100,0.000000,
0.000000,0.004987,0.395725,0.440870,0.156487,0.001932,0.000000,
0.000000,0.001667,0.100645,0.304812,0.142817,0.450059,0.000000,
0.000000,0.002572,0.085072,0.829355,0.082167,0.000833,0.000000,
0.000000,0.000000,0.894581,0.085944,0.019476,0.000000,0.000000,
0.001856,0.010965,0.795542,0.183696,0.007941,0.000000,0.000000,
0.000000,0.000000,0.015212,0.716203,0.138651,0.129101,0.000833,
0.000000,0.000656,0.006352,0.857575,0.086468,0.048950,0.000000,
0.000000,0.050863,0.135385,0.781976,0.028728,0.003048,0.000000,
0.004660,0.057471,0.661324,0.170618,0.105428,0.000500,0.000000,
0.000506,0.000714,0.298726,0.472812,0.200341,0.026901,0.000000,
0.000000,0.040000,0.057957,0.676308,0.185735,0.040000,0.000000,
0.000000,0.005926,0.895360,0.098714,0.000000,0.000000,0.000000,
0.001084,0.012627,0.773826,0.208145,0.004319,0.000000,0.000000,
0.000000,0.049905,0.227627,0.604680,0.116643,0.001144,0.000000,
0.000000,0.006645,0.811375,0.168067,0.010435,0.003478,0.000000,
0.000000,0.083433,0.782309,0.134259,0.000000,0.000000,0.000000,
0.001127,0.016079,0.427046,0.554644,0.001103,0.000000,0.000000,
0.000000,0.002746,0.069853,0.865399,0.056667,0.005335,0.000000,
0.000000,0.011927,0.657143,0.097451,0.228192,0.005288,0.000000,
0.000000,0.059783,0.748214,0.192003,0.000000,0.000000,0.000000,
0.000000,0.040000,0.079228,0.195599,0.685173,0.000000,0.000000,
0.000000,0.002353,0.000727,0.861489,0.080503,0.053474,0.001455,
0.000000,0.001739,0.165739,0.596522,0.222667,0.013333,0.000000,
0.000323,0.004048,0.897424,0.095016,0.003190,0.000000,0.000000,
0.001804,0.004676,0.105536,0.838231,0.049044,0.000709,0.000000,
0.000000,0.000000,0.121039,0.270032,0.505130,0.102760,0.001039,
0.000000,0.002616,0.305789,0.685764,0.000000,0.005831,0.000000,
0.000000,0.715385,0.074725,0.134505,0.055385,0.020000,0.000000,
0.000000,0.057110,0.064483,0.766778,0.070984,0.040645,0.000000,
0.000000,0.011482,0.164985,0.696316,0.121177,0.006040,0.000000,
0.000000,0.004964,0.612118,0.245575,0.127202,0.010141,0.000000,
0.000000,0.001499,0.235133,0.724440,0.038929,0.000000,0.000000,
0.040000,0.000851,0.022664,0.292276,0.642728,0.001481,0.000000,
0.000000,0.001249,0.711644,0.273764,0.013344,0.000000,0.000000,
0.000000,0.000000,0.034187,0.791794,0.105292,0.067894,0.000833,
0.000000,0.000688,0.051628,0.060559,0.886626,0.000500,0.000000,
0.000000,0.200000,0.402286,0.353143,0.041143,0.003429,0.000000,
0.000000,0.000000,0.004706,0.912941,0.082353,0.000000,0.000000,
0.000000,0.000000,0.002791,0.997209,0.000000,0.000000,0.000000,
0.000000,0.000000,0.227778,0.772222,0.000000,0.000000,0.000000,
0.000000,0.002445,0.075257,0.828130,0.053203,0.040964,0.000000,
0.000000,0.000541,0.045946,0.076649,0.876324,0.000541,0.000000,
0.000000,0.041081,0.593805,0.365113,0.000000,0.000000,0.000000,
0.000000,0.081003,0.200861,0.702517,0.015619,0.000000,0.000000,
0.001351,0.018384,0.061556,0.728778,0.182032,0.007899,0.000000,
0.001333,0.007843,0.437920,0.419762,0.129621,0.003521,0.000000,
0.001379,0.001081,0.236992,0.747354,0.011814,0.001379,0.000000,
0.000000,0.006058,0.820037,0.131048,0.042857,0.000000,0.000000,
0.000000,0.040000,0.084144,0.237744,0.595713,0.042000,0.000400,
0.000276,0.005204,0.844263,0.103262,0.046995,0.000000,0.000000,
0.000000,0.125576,0.543626,0.272602,0.055634,0.002562,0.000000,
0.000000,0.000000,0.041067,0.140741,0.772206,0.045587,0.000400,
0.000519,0.000000,0.149187,0.706111,0.092903,0.051279,0.000000,
0.000000,0.000992,0.063933,0.926382,0.005616,0.003077,0.000000,
0.000000,0.013670,0.161070,0.764941,0.058999,0.001321,0.000000,
0.000519,0.000000,0.670315,0.263804,0.059729,0.005633,0.000000,
0.000506,0.000541,0.066015,0.551524,0.268936,0.112478,0.000000,
0.040000,0.000952,0.203506,0.491174,0.180241,0.084127,0.000000,
0.040000,0.000000,0.163902,0.554390,0.166829,0.074878,0.000000,
0.000000,0.000000,0.038296,0.913377,0.048327,0.000000,0.000000,
0.000519,0.003077,0.495645,0.138172,0.330386,0.032202,0.000000,
0.000000,0.010000,0.835577,0.150787,0.003636,0.000000,0.000000,
0.000000,0.783745,0.093511,0.107593,0.015152,0.000000,0.000000,
0.000000,0.000000,0.948572,0.042857,0.008571,0.000000,0.000000,
0.000000,0.004000,0.123237,0.863692,0.009072,0.000000,0.000000,
0.000000,0.006542,0.840894,0.134444,0.015043,0.003077,0.000000,
0.000000,0.000833,0.016562,0.750950,0.170192,0.061463,0.000000,
0.000000,0.004242,0.087642,0.794914,0.113202,0.000000,0.000000,
0.000000,0.040000,0.040000,0.165636,0.692273,0.062091,0.000000,
0.000000,0.000000,0.678046,0.104483,0.217471,0.000000,0.000000,
0.000000,0.002212,0.907332,0.089456,0.001000,0.000000,0.000000,
0.000000,0.000964,0.018944,0.972484,0.006645,0.000964,0.000000,
0.000000,0.000000,0.003976,0.395962,0.511036,0.088626,0.000400,
0.000000,0.040000,0.020000,0.215000,0.725000,0.000000,0.000000,
0.000000,0.000000,0.022722,0.207492,0.760809,0.008977,0.000000,
0.000000,0.001039,0.935716,0.063246,0.000000,0.000000,0.000000,
0.000000,0.041873,0.217403,0.487684,0.194861,0.058180,0.000000,
0.000892,0.005112,0.192904,0.704193,0.095231,0.001668,0.000000,
0.000000,0.043303,0.756096,0.200601,0.000000,0.000000,0.000000,
0.010471,0.010920,0.080012,0.808492,0.085029,0.005076,0.000000,
0.000449,0.001613,0.246583,0.744015,0.007339,0.000000,0.000000,
0.001351,0.005167,0.075893,0.655052,0.251359,0.011178,0.000000,
0.000000,0.004706,0.783420,0.144706,0.046729,0.015333,0.005106,
0.000000,0.000000,0.124982,0.323311,0.500571,0.051136,0.000000,
0.000000,0.120000,0.189091,0.447273,0.123636,0.120000,0.000000,
0.000000,0.002242,0.559979,0.302547,0.103595,0.031637,0.000000,
0.005714,0.004600,0.416847,0.565298,0.007541,0.000000,0.000000,
0.000000,0.022592,0.284205,0.689567,0.003636,0.000000,0.000000,
0.000000,0.024227,0.359505,0.608076,0.008192,0.000000,0.000000,
0.484606,0.041939,0.089212,0.227221,0.071931,0.085091,0.000000,
0.000276,0.005912,0.881629,0.105330,0.006853,0.000000,0.000000,
0.000000,0.000000,0.002166,0.026635,0.963624,0.007176,0.000400,
0.000000,0.002254,0.210981,0.687907,0.096178,0.002680,0.000000,
0.000000,0.000576,0.680815,0.198232,0.114120,0.006257,0.000000,
0.000000,0.001367,0.084928,0.819553,0.089964,0.004189,0.000000,
0.000000,0.009491,0.889879,0.087124,0.010429,0.003077,0.000000,
0.000000,0.000851,0.017578,0.909538,0.068537,0.003496,0.000000,
0.000000,0.000000,0.148892,0.773511,0.036967,0.000630,0.040000,
0.020276,0.006996,0.333479,0.636327,0.002922,0.000000,0.000000,
0.004211,0.006550,0.753010,0.222456,0.013774,0.000000,0.000000,
0.000000,0.076081,0.139509,0.712982,0.071429,0.000000,0.000000,
0.040000,0.000548,0.234642,0.708657,0.016154,0.000000,0.000000,
0.000000,0.040688,0.308207,0.432616,0.178490,0.040000,0.000000,
0.000000,0.000000,0.277800,0.682200,0.040000,0.000000,0.000000,
0.000000,0.003378,0.732822,0.243411,0.020389,0.000000,0.000000,
0.000000,0.000688,0.131546,0.827150,0.039763,0.000854,0.000000,
0.011090,0.049761,0.778340,0.153750,0.007058,0.000000,0.000000,
0.003636,0.000000,0.664670,0.293321,0.034737,0.003636,0.000000,
0.000000,0.006589,0.918993,0.071349,0.003069,0.000000,0.000000,
0.000000,0.000000,0.291429,0.628571,0.080000,0.000000,0.000000,
0.000000,0.000000,0.029408,0.882217,0.078514,0.009860,0.000000,
0.001401,0.012913,0.080050,0.825344,0.077385,0.002908,0.000000,
0.000000,0.000000,0.072806,0.805844,0.085466,0.035484,0.000400,
0.000000,0.000000,0.174573,0.578927,0.246500,0.000000,0.000000,
0.000761,0.016889,0.802865,0.175960,0.003524,0.000000,0.000000,
0.002500,0.046773,0.802576,0.147163,0.000988,0.000000,0.000000,
0.000000,0.000000,0.032000,0.588227,0.379773,0.000000,0.000000,
0.000000,0.044896,0.434010,0.462271,0.057572,0.001252,0.000000,
0.000000,0.001651,0.674177,0.281852,0.042319,0.000000,0.000000,
0.000000,0.012764,0.553759,0.347429,0.063934,0.022114,0.000000,
0.040000,0.006263,0.449160,0.502759,0.001818,0.000000,0.000000,
0.008000,0.003096,0.245346,0.743559,0.000000,0.000000,0.000000,
0.000000,0.010000,0.083910,0.190088,0.663972,0.052030,0.000000,
0.003333,0.003303,0.756946,0.233084,0.003333,0.000000,0.000000,
0.000000,0.000833,0.906191,0.051310,0.040833,0.000833,0.000000,
0.000449,0.007727,0.856474,0.122508,0.012841,0.000000,0.000000,
0.000000,0.004000,0.242159,0.662413,0.049143,0.042286,0.000000,
0.000860,0.005172,0.273918,0.450351,0.267174,0.002095,0.000430,
0.000000,0.005000,0.044092,0.763928,0.143903,0.043077,0.000000,
0.000000,0.000000,0.002166,0.026635,0.963624,0.007176,0.000400,
0.000357,0.005668,0.463603,0.530227,0.000144,0.000000,0.000000,
0.000000,0.000000,0.016087,0.273162,0.694512,0.015561,0.000678,
0.000000,0.120223,0.680159,0.155534,0.044083,0.000000,0.000000,
0.000000,0.003077,0.021840,0.761694,0.176911,0.036478,0.000000,
0.002500,0.003509,0.208724,0.221738,0.561772,0.001757,0.000000,
0.000000,0.000299,0.916508,0.082895,0.000299,0.000000,0.000000,
0.254608,0.012158,0.155353,0.506522,0.065690,0.005238,0.000430,
0.040000,0.157476,0.588147,0.195810,0.017658,0.000909,0.000000,
0.000000,0.002812,0.048571,0.327155,0.575404,0.046057,0.000000,
0.000000,0.044013,0.863671,0.089459,0.002857,0.000000,0.000000,
0.000000,0.041207,0.236661,0.721443,0.000690,0.000000,0.000000,
0.000000,0.005255,0.574016,0.263405,0.109324,0.048000,0.000000,
0.000000,0.000000,0.000000,0.074857,0.882476,0.042667,0.000000,
0.000860,0.004901,0.589023,0.319495,0.083467,0.001824,0.000430,
0.000000,0.001481,0.015452,0.956815,0.020619,0.004799,0.000833,
0.000000,0.000000,0.003636,0.916618,0.079746,0.000000,0.000000,
0.000000,0.000000,0.003205,0.120954,0.818077,0.056326,0.001439,
0.000000,0.005931,0.118914,0.874549,0.000606,0.000000,0.000000,
0.000000,0.000688,0.136640,0.799673,0.062499,0.000500,0.000000,
0.000000,0.001207,0.765024,0.233079,0.000690,0.000000,0.000000,
0.000000,0.042857,0.160000,0.751429,0.045714,0.000000,0.000000,
0.000000,0.000000,0.001039,0.222771,0.751967,0.023184,0.001039,
0.000000,0.000000,0.000889,0.201333,0.114222,0.683556,0.000000,
0.000323,0.042337,0.442650,0.501664,0.013026,0.000000,0.000000,
0.000000,0.000000,0.129091,0.030909,0.840000,0.000000,0.000000,
0.000000,0.000645,0.169928,0.759752,0.066808,0.002867,0.000000,
0.002182,0.000727,0.005802,0.636087,0.326109,0.028693,0.000400,
0.000000,0.000000,0.056528,0.939262,0.004211,0.000000,0.000000,
0.000851,0.020000,0.726977,0.242010,0.010163,0.000000,0.000000,
0.000000,0.018480,0.586475,0.303857,0.088566,0.002621,0.000000,
0.000000,0.000000,0.035845,0.161724,0.801114,0.001316,0.000000,
0.001084,0.007686,0.901922,0.081881,0.007427,0.000000,0.000000,
0.000000,0.008212,0.283898,0.697757,0.010133,0.000000,0.000000,
0.026667,0.016804,0.213197,0.559822,0.183510,0.000000,0.000000,
0.001176,0.658809,0.245423,0.093682,0.000000,0.000909,0.000000,
0.005714,0.003922,0.454201,0.532685,0.003478,0.000000,0.000000,
0.000000,0.003927,0.226317,0.740215,0.029041,0.000500,0.000000,
0.000000,0.003409,0.053887,0.740749,0.187956,0.013321,0.000678,
0.040000,0.001333,0.068241,0.656163,0.230205,0.004058,0.000000,
0.001281,0.005960,0.167842,0.723792,0.091249,0.009447,0.000430,
0.000000,0.002481,0.235518,0.727083,0.033774,0.001144,0.000000,
0.000680,0.015788,0.842441,0.126610,0.011404,0.003077,0.000000,
0.000000,0.002595,0.264123,0.701002,0.030781,0.001499,0.000000,
0.000000,0.042927,0.555681,0.393601,0.007791,0.000000,0.000000,
0.003439,0.040889,0.193972,0.751635,0.006544,0.003521,0.000000,
0.000930,0.001471,0.124806,0.505696,0.366556,0.000541,0.000000,
0.000000,0.000909,0.006355,0.988464,0.004272,0.000000,0.000000,
0.001481,0.021465,0.142800,0.376074,0.453100,0.005080,0.000000,
0.000000,0.022955,0.097882,0.862695,0.016203,0.000265,0.000000,
0.000000,0.002353,0.146875,0.824693,0.025449,0.000630,0.000000,
0.000000,0.001000,0.295318,0.701745,0.001936,0.000000,0.000000,
0.002500,0.000000,0.778569,0.213622,0.004956,0.000354,0.000000,
0.004194,0.004102,0.014453,0.879076,0.094375,0.003370,0.000430,
0.000323,0.015900,0.794550,0.177672,0.008077,0.003478,0.000000,
0.000276,0.046963,0.601151,0.346870,0.004740,0.000000,0.000000,
0.000000,0.007252,0.497253,0.484367,0.011128,0.000000,0.000000,
0.002105,0.005174,0.016357,0.790863,0.163645,0.021855,0.000000,
0.000000,0.040688,0.233198,0.655834,0.047203,0.023077,0.000000,
0.002105,0.008666,0.238549,0.575007,0.172434,0.003239,0.000000,
0.000000,0.048000,0.135018,0.816983,0.000000,0.000000,0.000000,
0.000519,0.000000,0.676772,0.125951,0.183251,0.013506,0.000000,
0.000000,0.000000,0.964532,0.035468,0.000000,0.000000,0.000000,
0.000851,0.007282,0.736448,0.255419,0.000000,0.000000,0.000000,
0.005000,0.001818,0.091581,0.891096,0.009596,0.000909,0.000000,
0.000000,0.000000,0.225000,0.773500,0.001500,0.000000,0.000000,
0.000000,0.720000,0.160000,0.120000,0.000000,0.000000,0.000000,
0.000000,0.001176,0.014958,0.488151,0.495714,0.000000,0.000000,
0.002424,0.001212,0.208485,0.747879,0.040000,0.000000,0.000000,
0.000000,0.000930,0.295926,0.658144,0.045000,0.000000,0.000000,
0.000000,0.000576,0.235296,0.661727,0.056623,0.043426,0.002353,
0.001127,0.010355,0.817882,0.169534,0.001103,0.000000,0.000000,
0.000000,0.001132,0.194975,0.735266,0.061607,0.007021,0.000000,
0.003333,0.002222,0.882889,0.108222,0.003333,0.000000,0.000000,
0.000000,0.000000,0.001905,0.987675,0.010420,0.000000,0.000000,
0.000000,0.002353,0.001616,0.810774,0.168439,0.015363,0.001455,
0.000000,0.000000,0.153500,0.751685,0.079738,0.015077,0.000000,
0.000323,0.022849,0.832587,0.130618,0.013623,0.000000,0.000000,
0.000000,0.003333,0.041509,0.901285,0.049271,0.004603,0.000000,
0.000000,0.001512,0.343120,0.642133,0.012970,0.000265,0.000000,
0.000851,0.007206,0.937105,0.054838,0.000000,0.000000,0.000000,
0.020000,0.000000,0.005439,0.915636,0.022259,0.036667,0.000000,
0.000000,0.000000,0.234000,0.763000,0.002500,0.000500,0.000000,
