0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999835,0.000000,0.000000,0.000000,0.000000,0.000000,
0.001120,0.013729,0.003472,0.001587,0.019409,0.000134,0.010354,0.003588,0.007865,0.004003,0.003741,0.006598,0.000401,0.000456,0.003636,0.000669,0.004418,0.006042,0.037441,0.000590,0.001739,0.000000,0.001070,0.841360,0.002346,0.024232,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,
0.000000,0.000845,0.000000,0.000000,0.002068,0.000000,0.000000,0.000986,0.971528,0.000282,0.010141,0.002676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000703,0.000563,0.000000,0.000000,0.000000,0.009859,0.000000,0.000349,
0.000635,0.004525,0.000342,0.477722,0.000000,0.003437,0.000000,0.025418,0.000000,0.001305,0.000000,0.000000,0.000000,0.024976,0.418874,0.004778,0.022704,0.012409,0.000000,0.000444,0.001381,0.000000,0.000000,0.000000,0.001052,0.000000,
0.006518,0.038178,0.005003,0.009587,0.018692,0.011945,0.051004,0.018261,0.006323,0.004793,0.006257,0.025755,0.018250,0.007629,0.041703,0.020047,0.570220,0.051500,0.030182,0.003590,0.013914,0.009630,0.010180,0.008228,0.011436,0.001174,
0.026387,0.052644,0.000214,0.076463,0.001485,0.030171,0.053249,0.013010,0.006948,0.043812,0.015527,0.000000,0.008933,0.024254,0.063747,0.001320,0.460152,0.019507,0.059100,0.001339,0.007578,0.003528,0.002498,0.007095,0.003146,0.017892,
0.000000,0.000000,0.000000,0.000000,0.009143,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988857,
0.002657,0.000000,0.013596,0.000000,0.650495,0.000000,0.028500,0.020000,0.000000,0.000000,0.209307,0.009929,0.006667,0.000000,0.003450,0.008190,0.000606,0.035786,0.000000,0.003683,0.003030,0.000000,0.000000,0.004103,0.000000,0.000000,
0.003373,0.000000,0.013030,0.001633,0.020555,0.000282,0.020719,0.001115,0.000282,0.000971,0.000845,0.007818,0.002742,0.004485,0.067898,0.005763,0.808972,0.016704,0.011766,0.004265,0.002396,0.000563,0.001777,0.001290,0.000756,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.004640,0.060226,0.000606,0.047241,0.003808,0.015913,0.025956,0.031048,0.016154,0.022093,0.005503,0.000775,0.013334,0.028516,0.375767,0.020546,0.028226,0.145024,0.018392,0.002606,0.003699,0.010339,0.005909,0.084767,0.011805,0.017105,
0.000000,0.002162,0.000000,0.005501,0.000000,0.000000,0.001081,0.006065,0.001081,0.000000,0.000000,0.000000,0.000000,0.001176,0.024799,0.000000,0.013333,0.000000,0.005882,0.000000,0.932219,0.002162,0.000000,0.004324,0.000213,0.000000,
0.010097,0.030725,0.033569,0.026689,0.059008,0.001214,0.031865,0.057261,0.008842,0.006819,0.054067,0.039742,0.003596,0.020172,0.011146,0.009163,0.015914,0.031141,0.011917,0.454262,0.032858,0.016938,0.004524,0.022221,0.005222,0.001027,
0.000000,0.879263,0.000000,0.003057,0.007869,0.000000,0.002487,0.000364,0.001018,0.001084,0.000000,0.000000,0.000000,0.000000,0.005714,0.000286,0.001666,0.003287,0.004983,0.000714,0.000000,0.000000,0.000000,0.006359,0.000000,0.081850,
0.002095,0.146050,0.005758,0.017716,0.017188,0.018537,0.003011,0.032941,0.008654,0.011118,0.003594,0.001702,0.000548,0.003571,0.008074,0.002829,0.001381,0.011532,0.639210,0.023442,0.000073,0.001825,0.000000,0.019175,0.001898,0.018079,
0.000000,0.000000,0.960000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.001156,0.000000,0.940383,0.000000,0.003557,0.000000,0.009222,0.000000,0.000263,0.000120,0.000000,0.000000,0.002218,0.029963,0.000363,0.011134,0.000000,0.000000,0.000444,0.000000,0.000000,0.000000,0.001176,0.000000,0.000000,
0.000000,0.000000,0.001714,0.000000,0.004813,0.000430,0.017933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000449,0.001197,0.000860,0.971770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000833,0.000000,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000430,0.000000,0.000000,0.000000,0.000000,0.999570,0.000000,
0.001120,0.013729,0.003472,0.001587,0.022267,0.000134,0.010354,0.003588,0.007865,0.004003,0.003741,0.006598,0.000401,0.000456,0.003636,0.000669,0.009418,0.006042,0.042441,0.000590,0.001739,0.000000,0.001070,0.823503,0.002346,0.029232,
0.010174,0.393129,0.014751,0.015049,0.082606,0.035343,0.034778,0.034386,0.006420,0.020319,0.062548,0.029192,0.009141,0.004401,0.017984,0.002340,0.022314,0.091668,0.017896,0.013622,0.003650,0.013521,0.007887,0.048173,0.001338,0.007371,
0.002119,0.013598,0.000000,0.003590,0.000000,0.000000,0.002316,0.010918,0.001325,0.002068,0.009274,0.000000,0.000513,0.002564,0.003179,0.000530,0.007930,0.933325,0.002051,0.000000,0.001060,0.000000,0.000000,0.000795,0.000795,0.002051,
0.002720,0.005230,0.008778,0.007125,0.000185,0.003626,0.006049,0.010650,0.000414,0.007409,0.001641,0.000775,0.003696,0.014030,0.275154,0.007189,0.490899,0.007363,0.018213,0.003441,0.046296,0.001743,0.012374,0.011173,0.011191,0.042637,
0.000000,0.041949,0.002264,0.015679,0.102990,0.000476,0.006792,0.033171,0.000755,0.000909,0.019292,0.010000,0.000000,0.008636,0.011931,0.000000,0.004338,0.040000,0.068998,0.000000,0.000000,0.000000,0.000000,0.616418,0.001429,0.013973,
0.000000,0.018524,0.000000,0.002000,0.000000,0.003331,0.001581,0.004581,0.038674,0.908965,0.002662,0.000500,0.000000,0.000000,0.000000,0.001081,0.003857,0.006750,0.004493,0.000000,0.000250,0.000000,0.000000,0.002750,0.000000,0.000000,
0.000000,0.442718,0.004115,0.019104,0.003929,0.036452,0.063004,0.025335,0.007638,0.005383,0.000240,0.007583,0.051717,0.006456,0.050181,0.022682,0.009434,0.015128,0.061696,0.003543,0.002992,0.089663,0.028555,0.020193,0.003518,0.018740,
0.006841,0.000845,0.001306,0.027619,0.091108,0.000000,0.000000,0.107345,0.013521,0.001257,0.023667,0.005249,0.000000,0.003690,0.020161,0.000124,0.001167,0.001048,0.004672,0.004021,0.005492,0.000000,0.000000,0.677835,0.000000,0.003032,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.009162,0.000000,0.003738,0.000000,0.978722,0.000000,0.000000,0.000000,0.000000,0.003477,0.000000,0.000000,0.000192,0.000372,0.002211,0.000372,0.001195,0.000186,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000256,0.000000,0.000256,0.000000,0.000000,0.006091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001282,0.000000,0.000256,0.000000,0.000000,0.000256,0.991389,0.000000,0.000000,0.000000,0.000213,0.000000,
0.003006,0.000359,0.000000,0.002618,0.001413,0.000615,0.000519,0.009480,0.001195,0.002018,0.001964,0.001917,0.000615,0.000498,0.022823,0.000124,0.004577,0.003480,0.002737,0.000251,0.000615,0.000571,0.000000,0.934427,0.003556,0.000620,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.021063,0.040363,0.000122,0.027913,0.028126,0.412906,0.078261,0.030016,0.027573,0.017324,0.039231,0.000489,0.015091,0.008570,0.022078,0.003713,0.007035,0.029554,0.077744,0.012981,0.001700,0.016229,0.007698,0.013295,0.011867,0.049057,
0.003226,0.000052,0.061281,0.010672,0.000000,0.001728,0.007369,0.074916,0.000000,0.000000,0.007086,0.000000,0.000000,0.001247,0.728983,0.000000,0.034302,0.000262,0.000000,0.001634,0.066359,0.000000,0.000000,0.000884,0.000000,0.000000,
0.000976,0.000000,0.000000,0.002003,0.000000,0.000769,0.000000,0.007273,0.000000,0.000000,0.000000,0.000000,0.000000,0.939814,0.011377,0.000468,0.000000,0.000000,0.009091,0.000000,0.017664,0.000234,0.004878,0.005455,0.000000,0.000000,
0.067192,0.011627,0.000000,0.075767,0.011724,0.392398,0.008695,0.106066,0.017722,0.020649,0.021729,0.000000,0.003214,0.052414,0.004283,0.014616,0.003229,0.009761,0.008055,0.006114,0.007256,0.023298,0.018268,0.048552,0.063544,0.003828,
0.006445,0.049071,0.018463,0.413511,0.004094,0.019782,0.021013,0.056155,0.052317,0.014288,0.004189,0.001600,0.021885,0.080754,0.035134,0.012952,0.015528,0.027234,0.021053,0.017757,0.008513,0.008475,0.006365,0.029159,0.047031,0.007232,
0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.960000,0.000000,
0.004137,0.023357,0.026651,0.054041,0.055999,0.017640,0.030603,0.047348,0.014511,0.026174,0.015898,0.050373,0.002447,0.008711,0.072270,0.011448,0.016446,0.026713,0.083106,0.200639,0.013076,0.011737,0.002032,0.123671,0.034054,0.026918,
0.000000,0.000000,0.001952,0.000000,0.805220,0.000000,0.019601,0.000000,0.000734,0.000000,0.004494,0.001300,0.000000,0.000000,0.000000,0.000000,0.000430,0.000430,0.023238,0.001333,0.000000,0.000000,0.000000,0.101320,0.000000,0.039947,
0.000278,0.007229,0.000000,0.002500,0.000000,0.018222,0.009627,0.105433,0.003333,0.000000,0.002500,0.000000,0.040278,0.000000,0.003889,0.726540,0.016000,0.002500,0.003482,0.000000,0.002778,0.000833,0.003205,0.002500,0.043019,0.005854,
0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960000,
0.000000,0.005949,0.002667,0.008615,0.008104,0.002797,0.001778,0.024239,0.042393,0.015077,0.003521,0.003521,0.000000,0.000000,0.001983,0.000000,0.007507,0.001222,0.057779,0.004889,0.040000,0.000000,0.000000,0.726406,0.000000,0.041551,
0.000000,0.867589,0.000000,0.001714,0.000000,0.007273,0.008051,0.000000,0.000345,0.004065,0.000000,0.010909,0.000000,0.000000,0.003636,0.000611,0.011742,0.041001,0.000858,0.000714,0.000000,0.000000,0.000000,0.001148,0.000000,0.040345,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.003226,0.000736,0.018382,0.006096,0.010612,0.002412,0.023610,0.200823,0.000000,0.001600,0.013470,0.001709,0.000000,0.003640,0.549627,0.002051,0.044799,0.000604,0.044444,0.045216,0.025718,0.000342,0.000000,0.000884,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000845,0.000000,0.000000,0.002068,0.000000,0.000000,0.000986,0.971528,0.000282,0.010141,0.002676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000703,0.000563,0.000000,0.000000,0.000000,0.009859,0.000000,0.000349,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,
0.008119,0.027716,0.004363,0.024430,0.073604,0.013555,0.041721,0.063810,0.008007,0.013836,0.254338,0.013628,0.010700,0.010301,0.012160,0.007611,0.053771,0.281231,0.012690,0.005344,0.006450,0.013500,0.004450,0.030760,0.000000,0.003906,
0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.001599,0.035468,0.000511,0.017386,0.006962,0.000556,0.003968,0.021673,0.001532,0.004205,0.038308,0.009348,0.001786,0.003320,0.011062,0.000563,0.011904,0.791403,0.018897,0.001362,0.001640,0.001509,0.003000,0.007664,0.000000,0.004376,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954333,0.000000,0.002000,0.000000,0.000000,0.043000,0.000000,
0.075667,0.005714,0.000000,0.000000,0.004444,0.000000,0.000000,0.043333,0.000000,0.000000,0.083220,0.000000,0.000000,0.009714,0.000000,0.000000,0.000000,0.712112,0.000000,0.000000,0.003333,0.040000,0.000000,0.022462,0.000000,0.000000,
0.005286,0.010887,0.053363,0.002985,0.084934,0.000339,0.069031,0.017873,0.001600,0.000173,0.018086,0.611126,0.001905,0.000000,0.008018,0.004575,0.036744,0.036485,0.007091,0.005366,0.000488,0.000000,0.000000,0.008955,0.000000,0.014691,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.001944,0.000000,0.842247,0.000000,0.004500,0.000302,0.043886,0.000151,0.002212,0.001719,0.000000,0.000000,0.049403,0.029144,0.004166,0.010282,0.001577,0.000000,0.001501,0.003575,0.001572,0.000453,0.000194,0.001171,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.960000,0.000000,
0.000000,0.000845,0.000000,0.000000,0.002068,0.000000,0.000000,0.000986,0.971528,0.000282,0.010141,0.002676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000703,0.000563,0.000000,0.000000,0.000000,0.009859,0.000000,0.000349,
0.000000,0.000845,0.000661,0.000230,0.007849,0.000000,0.002597,0.019204,0.013521,0.001403,0.924182,0.003719,0.000000,0.000661,0.000000,0.000000,0.000000,0.000000,0.000000,0.002522,0.002500,0.000000,0.000000,0.020105,0.000000,0.000000,
0.025583,0.032104,0.000000,0.012107,0.001098,0.646886,0.009356,0.020376,0.067647,0.013757,0.007895,0.002244,0.000542,0.001971,0.005906,0.017630,0.000506,0.010778,0.016709,0.001022,0.004975,0.005422,0.000542,0.066773,0.026041,0.002130,
0.003213,0.025585,0.014616,0.006818,0.002615,0.000315,0.000000,0.000000,0.000000,0.001519,0.000000,0.000000,0.000000,0.000000,0.000807,0.002500,0.000301,0.000000,0.918402,0.003482,0.000000,0.000000,0.000000,0.011145,0.000784,0.007897,
0.008438,0.060543,0.000000,0.038971,0.011690,0.012809,0.004422,0.128212,0.020523,0.001670,0.007054,0.000000,0.003809,0.304127,0.051007,0.047389,0.024487,0.045108,0.000877,0.000392,0.068148,0.014605,0.064074,0.074015,0.007369,0.000261,
0.024762,0.000000,0.002857,0.000000,0.002105,0.000000,0.012500,0.001429,0.003158,0.002105,0.691172,0.005000,0.031573,0.002500,0.006667,0.000000,0.000000,0.126863,0.000000,0.008450,0.004762,0.000000,0.000000,0.071596,0.002500,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160000,0.840000,0.000000,0.000000,0.000000,
0.005115,0.003619,0.035223,0.001829,0.751069,0.002862,0.011461,0.006280,0.004999,0.001524,0.004571,0.024447,0.001837,0.000000,0.006422,0.009851,0.035391,0.004412,0.043799,0.000457,0.002027,0.000000,0.000000,0.007145,0.007193,0.028468,
0.027765,0.029415,0.000628,0.011613,0.028087,0.078680,0.098467,0.039718,0.009292,0.012632,0.017340,0.001082,0.001202,0.024781,0.003381,0.017551,0.002600,0.020137,0.023085,0.012676,0.021376,0.060107,0.002278,0.407739,0.023810,0.024556,
0.004803,0.008096,0.164613,0.000229,0.518576,0.026909,0.021562,0.007880,0.004999,0.003985,0.015807,0.042330,0.001525,0.000000,0.006422,0.014544,0.038515,0.046012,0.036560,0.011151,0.002027,0.000615,0.000000,0.007145,0.004747,0.010950,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.949388,0.000833,0.000000,0.049223,0.000000,
0.009388,0.035548,0.013896,0.003247,0.050319,0.499536,0.036036,0.034281,0.004647,0.010114,0.001620,0.022124,0.017882,0.005269,0.025184,0.037453,0.008122,0.009959,0.054552,0.016248,0.012097,0.029220,0.019757,0.011531,0.014043,0.017925,
0.023226,0.000000,0.008558,0.000000,0.000000,0.000000,0.025948,0.006977,0.040000,0.000000,0.000238,0.044120,0.000000,0.001905,0.057785,0.013095,0.722259,0.000238,0.000000,0.001751,0.048351,0.001190,0.001190,0.000000,0.001429,0.001739,
0.000000,0.001524,0.823792,0.000000,0.105987,0.000000,0.044343,0.001143,0.000000,0.000381,0.002243,0.005363,0.001481,0.000000,0.000000,0.000000,0.000000,0.002300,0.007619,0.000000,0.000762,0.000000,0.000000,0.000381,0.001143,0.001538,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.053978,0.037761,0.009851,0.029555,0.143544,0.077849,0.132371,0.033021,0.025300,0.046542,0.018887,0.013960,0.020895,0.003202,0.026951,0.019057,0.020899,0.009055,0.025158,0.093734,0.100857,0.006269,0.008100,0.015337,0.006932,0.020935,
0.000808,0.094295,0.000808,0.024817,0.006729,0.007124,0.005423,0.016118,0.034717,0.017401,0.000000,0.024327,0.000000,0.000678,0.067523,0.057281,0.001212,0.088639,0.007605,0.487828,0.001760,0.004211,0.000000,0.007059,0.043636,0.000000,
0.012286,0.002667,0.023467,0.000229,0.585124,0.000457,0.011286,0.003200,0.002514,0.001524,0.004571,0.230374,0.000457,0.000000,0.000914,0.000914,0.000990,0.002590,0.051848,0.000457,0.001448,0.000000,0.000000,0.057540,0.001524,0.003619,
0.003949,0.005778,0.014382,0.009889,0.777991,0.001164,0.022114,0.014466,0.004928,0.005546,0.013807,0.003216,0.000097,0.000580,0.011195,0.009787,0.009257,0.005734,0.015609,0.015017,0.010649,0.000773,0.000000,0.021636,0.001256,0.021183,
0.000000,0.000052,0.961204,0.000052,0.000000,0.001728,0.000105,0.015916,0.000000,0.000000,0.000419,0.000000,0.000000,0.000628,0.016597,0.000000,0.002408,0.000262,0.000000,0.000000,0.000157,0.000000,0.000000,0.000471,0.000000,0.000000,
0.000308,0.039379,0.003290,0.032624,0.017752,0.072662,0.022922,0.055317,0.030128,0.010829,0.000916,0.020431,0.008008,0.011054,0.374633,0.043132,0.058669,0.018014,0.041207,0.020651,0.010144,0.022919,0.046311,0.021647,0.008240,0.008816,
0.005000,0.030035,0.000000,0.000625,0.045075,0.000000,0.001667,0.001667,0.000000,0.000000,0.015642,0.000000,0.000000,0.000000,0.003369,0.000000,0.831584,0.005249,0.010573,0.010529,0.001250,0.000000,0.000000,0.018990,0.000000,0.018745,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000370,0.003197,0.000000,0.928131,0.000000,0.003009,0.000000,0.031117,0.000000,0.000455,0.000120,0.000000,0.000741,0.004339,0.022862,0.000000,0.000872,0.003165,0.000000,0.000444,0.000000,0.000000,0.000000,0.001176,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002589,0.003636,0.000494,0.000000,0.000000,0.000000,
0.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,
0.002433,0.048500,0.009905,0.006900,0.033937,0.012601,0.027715,0.383338,0.009502,0.005758,0.025932,0.017175,0.008629,0.011751,0.025160,0.054013,0.014982,0.029303,0.054405,0.002674,0.011100,0.069169,0.051590,0.071745,0.010552,0.001231,
0.005024,0.001859,0.000000,0.004074,0.000374,0.000000,0.000748,0.018841,0.002243,0.001495,0.067799,0.000000,0.670748,0.007332,0.011035,0.000000,0.000561,0.047622,0.002243,0.002056,0.043687,0.042229,0.061247,0.008037,0.000561,0.000187,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000349,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.001659,0.000000,0.001143,0.000000,0.002802,0.000430,0.003392,0.040184,0.000000,0.000714,0.000000,0.001818,0.000000,0.000000,0.003473,0.000860,0.875666,0.000000,0.024000,0.000000,0.002396,0.040000,0.000369,0.000909,0.000184,0.000000,
