0.000001
0.713912,0.286088
0.493289,0.506711
0.910586,0.089414
0.788062,0.211938
0.993064,0.006936
0.755975,0.244025
0.995755,0.004245
0.578000,0.422000
0.812665,0.187335
0.588477,0.411523
0.642690,0.357310
0.539655,0.460345
0.108434,0.891566
0.996522,0.003478
0.819753,0.180247
0.969326,0.030674
0.428944,0.571056
0.613942,0.386058
0.991475,0.008525
0.969081,0.030919
0.875040,0.124960
0.445554,0.554446
0.772520,0.227480
0.727456,0.272544
0.778322,0.221678
0.996918,0.003082
0.057566,0.942434
0.096377,0.903623
0.102763,0.897237
0.818438,0.181562
0.768415,0.231585
0.437890,0.562110
0.997845,0.002155
0.907639,0.092361
0.998435,0.001565
0.952802,0.047198
0.534330,0.465670
0.844774,0.155226
0.999654,0.000346
0.992456,0.007544
0.416462,0.583538
0.999654,0.000346
0.992379,0.007621
0.971188,0.028812
0.985632,0.014368
0.219414,0.780586
0.936982,0.063018
0.985714,0.014286
1.000000,0.000000
0.644324,0.355676
0.800707,0.199293
0.571185,0.428815
0.272163,0.727837
0.744029,0.255971
0.883978,0.116022
0.994735,0.005265
0.998974,0.001026
0.455348,0.544652
0.704476,0.295524
0.719403,0.280597
0.945480,0.054520
1.000000,0.000000
0.783897,0.216103
0.859426,0.140574
0.956258,0.043742
0.994244,0.005756
0.637423,0.362577
0.946599,0.053401
0.974433,0.025567
0.359534,0.640466
0.715461,0.284539
0.425951,0.574049
0.995421,0.004579
0.888702,0.111298
0.909433,0.090567
0.120000,0.880000
0.650475,0.349525
0.788542,0.211458
0.959526,0.040474
0.952323,0.047677
0.126615,0.873385
1.000000,0.000000
0.054016,0.945984
0.507507,0.492493
0.897618,0.102382
0.864810,0.135190
0.611041,0.388959
0.573265,0.426735
0.994142,0.005858
0.996116,0.003884
0.920070,0.079930
0.555490,0.444510
0.870303,0.129697
0.308607,0.691393
0.692788,0.307212
0.714694,0.285306
0.614057,0.385943
0.998682,0.001318
0.980935,0.019065
0.327375,0.672625
0.326805,0.673195
0.932643,0.067357
0.980466,0.019534
0.997041,0.002959
0.606990,0.393010
0.981807,0.018193
0.939536,0.060464
0.377252,0.622748
0.792430,0.207570
0.843481,0.156519
0.305378,0.694622
0.116873,0.883127
0.363061,0.636939
0.714839,0.285161
0.999081,0.000919
1.000000,0.000000
0.302795,0.697205
0.999480,0.000520
0.853096,0.146904
1.000000,0.000000
0.709954,0.290046
0.970037,0.029963
0.998770,0.001230
0.995217,0.004783
0.977784,0.022216
0.716083,0.283917
0.187834,0.812166
0.006174,0.993826
0.690037,0.309963
0.999236,0.000764
0.984573,0.015427
0.998577,0.001423
0.513852,0.486148
0.719850,0.280150
0.847517,0.152483
0.993991,0.006009
0.962600,0.037400
0.756092,0.243908
0.987057,0.012943
0.896901,0.103099
0.999509,0.000491
0.996703,0.003297
0.792324,0.207676
0.959691,0.040309
0.998138,0.001862
0.409113,0.590887
0.073171,0.926829
0.989305,0.010695
0.414806,0.585194
0.640004,0.359996
0.784662,0.215338
0.805184,0.194816
0.690059,0.309941
0.919605,0.080395
0.813311,0.186689
0.999422,0.000578
0.566064,0.433936
0.979689,0.020311
0.256081,0.743919
0.861625,0.138375
0.475752,0.524248
0.778549,0.221451
0.574571,0.425429
0.956695,0.043305
0.963831,0.036169
0.985038,0.014962
0.904471,0.095529
0.757915,0.242085
0.996899,0.003101
0.555666,0.444334
0.472917,0.527083
0.986006,0.013994
0.996436,0.003564
0.100021,0.899979
0.639886,0.360114
0.962693,0.037307
0.999794,0.000206
0.465056,0.534944
0.468555,0.531445
0.604468,0.395532
0.999954,0.000046
0.624511,0.375489
0.703812,0.296188
0.540295,0.459705
0.696563,0.303437
0.166742,0.833258
0.764710,0.235290
0.929565,0.070435
0.986544,0.013456
0.937732,0.062268
0.948224,0.051776
0.971410,0.028590
0.995866,0.004134
0.999611,0.000389
0.488521,0.511479
0.980864,0.019136
0.091262,0.908738
0.399888,0.600112
0.963918,0.036082
0.292922,0.707078
0.995151,0.004849
0.984885,0.015115
0.610871,0.389129
0.973870,0.026130
0.996813,0.003187
1.000000,0.000000
0.982487,0.017513
1.000000,0.000000
0.981259,0.018741
0.938492,0.061508
0.611041,0.388959
0.701101,0.298899
0.976220,0.023780
0.757975,0.242025
0.919759,0.080241
0.734424,0.265576
0.724467,0.275533
0.801929,0.198071
0.959954,0.040046
0.944306,0.055694
0.797448,0.202552
0.733976,0.266024
0.775589,0.224411
0.617414,0.382586
0.982093,0.017907
0.694206,0.305794
0.980544,0.019456
0.890515,0.109485
0.961810,0.038190
0.960000,0.040000
0.675869,0.324131
0.710744,0.289256
1.000000,0.000000
0.890805,0.109195
0.364444,0.635556
0.727850,0.272150
0.997486,0.002514
0.957387,0.042613
0.978741,0.021259
0.969139,0.030861
0.409581,0.590419
0.740294,0.259706
0.986910,0.013090
0.587876,0.412124
0.990446,0.009554
0.668379,0.331621
0.997486,0.002514
0.742535,0.257465
0.398791,0.601209
0.821437,0.178563
0.999480,0.000520
0.908113,0.091887
0.985760,0.014240
0.140330,0.859670
0.988076,0.011924
0.972209,0.027791
0.893609,0.106391
0.991717,0.008283
0.971248,0.028752
0.980295,0.019705
0.986000,0.014000
0.035608,0.964392
0.696521,0.303479
0.710113,0.289887
0.342602,0.657398
0.254788,0.745212
0.535370,0.464630
0.991580,0.008420
0.982446,0.017554
0.261043,0.738957
0.996103,0.003897
0.455209,0.544791
0.950825,0.049175
0.968749,0.031251
0.955015,0.044985
0.950153,0.049847
0.724459,0.275541
0.485600,0.514400
0.982590,0.017410
0.897525,0.102475
0.795834,0.204166
0.612535,0.387465
0.973137,0.026863
0.996168,0.003832
0.847179,0.152821
0.993518,0.006482
0.976074,0.023926
0.018249,0.981751
0.999452,0.000548
0.733989,0.266011
0.998134,0.001866
0.602450,0.397550
0.962275,0.037725
0.980997,0.019003
0.864485,0.135515
1.000000,0.000000
0.734697,0.265303
0.967171,0.032829
0.999452,0.000548
0.958368,0.041632
0.050528,0.949472
0.999452,0.000548
0.184958,0.815042
0.969271,0.030729
0.938623,0.061377
0.975277,0.024723
1.000000,0.000000
0.940277,0.059723
0.645881,0.354119
0.545768,0.454232
0.757456,0.242544
0.050999,0.949001
0.990421,0.009579
0.340907,0.659093
0.242013,0.757987
0.978944,0.021056
0.788224,0.211776
0.992468,0.007532
0.700604,0.299396
0.729458,0.270542
0.996780,0.003220
0.309444,0.690556
1.000000,0.000000
0.801289,0.198711
0.827773,0.172227
0.994991,0.005009
0.988948,0.011052
0.950138,0.049862
0.881761,0.118239
0.998914,0.001086
0.999435,0.000565
0.955738,0.044262
0.892840,0.107160
0.960836,0.039164
0.986025,0.013975
0.935435,0.064565
0.716722,0.283278
0.775589,0.224411
1.000000,0.000000
0.996770,0.003230
0.923078,0.076922
0.999722,0.000278
0.939056,0.060944
0.999611,0.000389
0.968371,0.031629
0.511810,0.488190
0.575640,0.424360
0.183153,0.816847
0.975099,0.024901
0.999430,0.000570
0.999275,0.000725
0.989908,0.010092
0.968087,0.031913
0.948524,0.051476
0.662219,0.337781
0.953921,0.046079
0.994196,0.005804
0.343948,0.656052
0.988504,0.011496
0.955229,0.044771
0.768411,0.231589
0.413335,0.586665
0.793000,0.207000
0.697151,0.302849
0.587348,0.412652
0.697035,0.302965
0.942603,0.057397
0.010701,0.989299
0.514742,0.485258
0.997028,0.002972
0.627958,0.372042
0.694432,0.305568
0.818088,0.181912
0.609583,0.390417
0.997611,0.002389
0.418292,0.581708
0.912083,0.087917
1.000000,0.000000
0.986079,0.013921
0.072989,0.927011
0.713754,0.286246
0.996057,0.003943
0.805567,0.194433
0.591653,0.408347
0.895360,0.104640
0.926246,0.073754
0.686918,0.313082
1.000000,0.000000
0.976924,0.023076
0.993208,0.006792
0.950411,0.049589
0.961824,0.038176
0.990371,0.009629
0.996978,0.003022
0.726114,0.273886
0.996512,0.003488
0.998789,0.001211
0.903106,0.096894
0.933777,0.066223
0.927258,0.072742
0.390822,0.609178
0.852010,0.147990
0.904984,0.095016
0.998462,0.001538
0.562747,0.437253
0.452814,0.547186
0.982381,0.017619
0.566262,0.433738
0.976460,0.023540
0.996770,0.003230
0.979584,0.020416
0.980293,0.019707
0.140079,0.859921
0.688805,0.311195
0.626334,0.373666
0.866865,0.133135
0.987149,0.012851
0.977164,0.022836
0.339373,0.660627
0.953052,0.046948
0.571298,0.428702
0.966417,0.033583
0.986622,0.013378
0.972216,0.027784
1.000000,0.000000
0.960513,0.039487
0.628407,0.371593
0.992192,0.007808
0.998349,0.001651
0.994410,0.005590
0.766182,0.233818
0.999435,0.000565
0.128461,0.871539
0.782325,0.217675
1.000000,0.000000
0.270319,0.729681
0.456790,0.543210
0.869229,0.130771
0.796310,0.203690
0.067969,0.932031
0.846681,0.153319
0.320387,0.679613
0.234232,0.765768
0.912047,0.087953
0.114847,0.885153
0.848677,0.151323
0.995346,0.004654
0.964238,0.035762
0.865931,0.134069
0.967498,0.032502
0.998045,0.001955
0.939576,0.060424
0.795299,0.204701
0.438693,0.561307
0.102979,0.897021
0.679775,0.320225
0.960799,0.039201
0.994667,0.005333
0.997462,0.002538
0.957379,0.042621
0.826549,0.173451
0.993930,0.006070
0.546042,0.453958
0.055458,0.944542
0.069876,0.930124
0.611261,0.388739
0.999954,0.000046
0.758489,0.241511
0.826390,0.173610
0.989742,0.010258
0.943234,0.056766
0.481454,0.518546
0.999252,0.000748
0.729495,0.270505
1.000000,0.000000
0.999106,0.000894
0.917829,0.082171
0.592691,0.407309
0.893307,0.106693
0.838036,0.161964
0.288535,0.711465
0.997974,0.002026
0.894734,0.105266
0.850704,0.149296
0.558553,0.441447
0.777670,0.222330
0.831168,0.168832
0.990517,0.009483
0.833459,0.166541
0.998377,0.001623
0.998484,0.001516
0.871259,0.128741
0.531153,0.468847
0.383819,0.616181
1.000000,0.000000
0.978546,0.021454
0.908547,0.091453
0.669004,0.330996
0.952226,0.047774
0.994951,0.005049
0.917001,0.082999
0.997969,0.002031
0.054052,0.945948
0.537705,0.462295
0.730810,0.269190
0.942833,0.057167
0.999611,0.000389
0.018311,0.981689
0.973754,0.026246
0.984507,0.015493
0.753149,0.246851
0.363313,0.636687
0.714694,0.285306
0.999722,0.000278
0.992806,0.007194
0.580348,0.419652
0.883684,0.116316
0.977802,0.022198
0.601666,0.398334
0.996957,0.003043
0.852305,0.147695
0.981805,0.018195
0.529480,0.470520
0.925768,0.074232
0.989508,0.010492
0.283717,0.716283
0.913236,0.086764
0.996151,0.003849
0.959611,0.040389
0.217988,0.782012
0.954515,0.045485
0.342715,0.657285
0.836219,0.163781
0.581565,0.418435
0.866943,0.133057
0.885883,0.114117
0.948151,0.051849
0.911456,0.088544
0.685367,0.314633
0.944868,0.055132
0.973239,0.026761
0.191849,0.808151
0.647818,0.352182
0.795060,0.204940
0.317891,0.682109
0.813515,0.186485
0.878749,0.121251
0.693682,0.306318
0.981696,0.018304
0.507519,0.492481
0.984075,0.015925
0.605340,0.394660
0.734038,0.265962
0.422030,0.577970
0.997297,0.002703
0.920745,0.079255
0.973172,0.026828
0.598247,0.401753
0.989336,0.010664
0.576510,0.423490
0.998824,0.001176
0.843125,0.156875
0.997633,0.002367
0.610220,0.389780
0.996770,0.003230
0.449094,0.550906
0.948044,0.051956
0.985075,0.014925
0.053333,0.946667
0.970970,0.029030
0.724263,0.275737
0.288396,0.711604
0.946486,0.053514
0.982310,0.017690
0.894168,0.105832
0.801412,0.198588
0.958960,0.041040
0.991549,0.008451
0.568287,0.431713
0.602652,0.397348
0.776025,0.223975
0.369943,0.630057
0.280646,0.719354
1.000000,0.000000
0.200292,0.799708
0.769698,0.230302
0.792430,0.207570
0.228720,0.771280
0.742193,0.257807
0.377656,0.622344
0.873165,0.126835
0.973830,0.026170
0.994820,0.005180
0.468793,0.531207
0.430326,0.569674
0.221873,0.778127
0.014484,0.985516
0.996330,0.003670
0.641524,0.358476
0.999714,0.000286
0.124256,0.875744
0.982753,0.017247
0.965840,0.034160
0.167800,0.832200
0.919093,0.080907
0.698903,0.301097
0.992201,0.007799
0.975079,0.024921
0.999794,0.000206
0.994515,0.005485
0.844005,0.155995
0.264292,0.735708
0.902142,0.097858
0.815806,0.184194
0.238559,0.761441
0.738717,0.261283
0.846096,0.153904
0.762704,0.237296
0.986571,0.013429
0.971308,0.028692
0.618388,0.381612
0.969790,0.030210
0.360831,0.639169
0.451270,0.548730
0.998926,0.001074
0.997367,0.002633
0.935412,0.064588
0.546054,0.453946
0.497148,0.502852
0.927056,0.072944
0.864796,0.135204
0.604374,0.395626
0.965198,0.034802
0.987851,0.012149
0.369672,0.630328
0.696138,0.303862
0.288215,0.711785
0.883446,0.116554
0.987821,0.012179
1.000000,0.000000
0.834702,0.165298
0.455295,0.544705
0.224447,0.775553
0.987709,0.012291
0.800591,0.199409
0.996369,0.003631
0.803422,0.196578
0.973376,0.026624
0.983672,0.016328
0.072644,0.927356
0.993817,0.006183
0.561369,0.438631
0.829100,0.170900
0.528320,0.471680
0.691773,0.308227
0.948964,0.051036
0.999452,0.000548
0.818960,0.181040
0.051393,0.948607
0.998857,0.001143
0.454979,0.545021
0.124547,0.875453
0.994561,0.005439
0.981409,0.018591
0.999289,0.000711
0.845219,0.154781
0.997227,0.002773
0.604649,0.395351
0.472716,0.527284
0.996453,0.003547
0.582536,0.417464
0.986590,0.013410
0.996770,0.003230
0.996314,0.003686
0.892333,0.107667
0.997554,0.002446
0.348412,0.651588
0.836508,0.163492
0.994410,0.005590
0.945509,0.054491
0.966429,0.033571
0.623738,0.376262
0.999422,0.000578
0.972045,0.027955
0.993474,0.006526
0.733632,0.266368
0.914708,0.085292
1.000000,0.000000
0.992264,0.007736
0.396675,0.603325
0.994064,0.005936
0.238595,0.761405
0.750696,0.249304
1.000000,0.000000
0.994507,0.005493
0.998464,0.001536
0.019635,0.980365
0.996077,0.003923
0.567060,0.432940
0.999544,0.000456
0.681065,0.318935
0.620705,0.379295
0.992324,0.007676
0.023570,0.976430
0.992364,0.007636
0.606685,0.393315
0.045804,0.954196
0.094218,0.905782
0.602748,0.397252
0.991025,0.008975
0.061243,0.938757
0.964494,0.035506
0.052824,0.947176
0.997820,0.002180
0.548495,0.451505
0.990324,0.009676
0.986253,0.013747
0.858014,0.141986
0.858388,0.141612
0.943567,0.056433
0.643222,0.356778
0.950411,0.049589
0.952773,0.047227
0.199331,0.800669
0.869401,0.130599
0.977074,0.022926
0.944936,0.055064
0.766675,0.233325
0.130588,0.869412
0.985517,0.014483
0.892117,0.107883
0.997130,0.002870
0.994333,0.005667
0.706299,0.293701
0.029869,0.970131
0.602748,0.397252
0.659030,0.340970
0.997732,0.002268
0.991984,0.008016
0.924223,0.075777
0.898599,0.101401
0.796539,0.203461
0.999954,0.000046
0.951316,0.048684
0.999106,0.000894
0.987115,0.012885
0.983694,0.016306
0.957519,0.042481
0.942741,0.057259
0.980059,0.019941
0.557572,0.442428
0.798379,0.201621
0.811008,0.188992
0.730450,0.269550
0.933272,0.066728
0.996799,0.003201
0.999954,0.000046
0.633811,0.366189
0.990418,0.009582
0.999276,0.000724
0.999509,0.000491
0.627203,0.372797
0.982713,0.017287
0.968490,0.031510
0.048000,0.952000
0.933147,0.066853
0.999954,0.000046
0.966905,0.033095
0.986071,0.013929
0.070182,0.929818
0.411130,0.588870
0.965409,0.034591
0.348412,0.651588
0.980242,0.019758
0.802747,0.197253
0.419289,0.580711
0.881782,0.118218
0.819941,0.180059
0.978930,0.021070
0.036985,0.963015
0.999788,0.000212
0.927632,0.072368
0.931918,0.068082
0.998904,0.001096
0.990499,0.009501
0.979200,0.020800
0.918459,0.081541
0.458037,0.541963
0.523592,0.476408
0.599664,0.400336
0.978312,0.021688
0.728454,0.271546
0.790010,0.209990
0.591951,0.408049
0.832692,0.167308
0.116735,0.883265
0.985931,0.014069
0.824447,0.175553
0.046302,0.953698
0.997354,0.002646
0.830625,0.169375
0.943667,0.056333
0.910303,0.089697
0.992306,0.007694
0.700821,0.299179
0.699468,0.300532
0.775208,0.224792
0.902655,0.097345
0.999435,0.000565
0.985306,0.014694
0.316675,0.683325
0.848540,0.151460
0.988596,0.011404
0.999618,0.000382
0.823673,0.176327
0.639539,0.360461
0.420224,0.579776
0.993689,0.006311
0.412048,0.587952
0.364730,0.635270
0.999121,0.000879
0.971002,0.028998
0.100451,0.899549
0.996203,0.003797
1.000000,0.000000
0.949055,0.050945
0.850770,0.149230
0.984244,0.015756
0.938306,0.061694
0.872147,0.127853
0.715914,0.284086
0.995505,0.004495
0.104628,0.895372
0.963634,0.036366
0.736232,0.263768
0.882661,0.117339
0.914673,0.085327
0.976350,0.023650
0.971164,0.028836
0.953182,0.046818
0.998815,0.001185
0.067780,0.932220
0.897822,0.102178
0.771569,0.228431
0.568451,0.431549
0.925733,0.074267
0.865595,0.134405
0.954809,0.045191
0.053533,0.946467
0.612268,0.387732
0.951109,0.048891
0.993296,0.006704
0.933495,0.066505
0.663762,0.336238
0.801813,0.198187
1.000000,0.000000
0.977179,0.022821
0.443676,0.556324
0.638103,0.361897
0.962102,0.037898
0.602748,0.397252
0.877795,0.122205
0.996935,0.003065
0.520734,0.479266
0.717667,0.282333
0.903932,0.096068
0.071719,0.928281
0.825685,0.174315
0.911347,0.088653
0.390890,0.609110
0.995841,0.004159
0.365325,0.634675
0.991130,0.008870
0.919271,0.080729
0.998538,0.001462
0.940344,0.059656
0.669004,0.330996
0.880615,0.119385
0.999452,0.000548
0.999847,0.000153
0.998767,0.001233
0.992110,0.007890
0.954296,0.045704
0.026828,0.973172
0.999722,0.000278
0.989150,0.010850
0.995491,0.004509
0.991457,0.008543
0.981779,0.018221
0.995823,0.004177
0.996412,0.003588
0.872476,0.127524
0.606641,0.393359
0.122618,0.877382
0.958276,0.041724
0.857777,0.142223
0.738736,0.261264
0.051917,0.948083
0.850707,0.149293
0.362607,0.637393
0.694423,0.305577
0.956564,0.043436
0.731529,0.268471
0.990174,0.009826
0.510732,0.489268
0.533093,0.466907
0.645155,0.354845
0.967787,0.032213
0.905254,0.094746
0.982268,0.017732
0.968228,0.031772
0.647186,0.352814
0.532348,0.467652
0.706119,0.293881
0.950106,0.049894
0.981785,0.018215
0.995082,0.004918
0.977554,0.022446
0.953950,0.046050
0.997977,0.002023
0.990450,0.009550
0.998081,0.001919
0.409055,0.590945
0.973867,0.026133
0.811354,0.188646
0.643456,0.356544
0.701612,0.298388
0.358054,0.641946
0.579447,0.420553
0.850616,0.149384
0.516456,0.483544
0.999128,0.000872
0.815309,0.184691
0.703464,0.296536
0.998377,0.001623
0.986170,0.013830
0.079416,0.920584
0.973688,0.026312
0.467908,0.532092
0.894164,0.105836
0.980072,0.019928
0.790992,0.209008
0.972123,0.027877
0.417705,0.582295
0.820701,0.179299
0.414926,0.585074
0.999862,0.000138
0.883902,0.116098
0.473852,0.526148
0.843906,0.156094
0.897655,0.102345
0.789944,0.210056
0.993391,0.006609
0.927187,0.072813
0.843602,0.156398
0.999334,0.000666
0.988013,0.011987
0.906639,0.093361
0.515826,0.484174
0.887805,0.112195
0.985335,0.014665
0.976849,0.023151
0.735055,0.264945
0.052824,0.947176
0.869214,0.130786
0.846260,0.153740
0.499521,0.500479
0.111906,0.888094
0.339324,0.660676
0.494955,0.505045
0.665268,0.334732
0.855458,0.144542
1.000000,0.000000
0.656471,0.343529
1.000000,0.000000
0.278250,0.721750
0.935490,0.064510
0.998081,0.001919
0.994607,0.005393
0.094187,0.905813
0.876147,0.123853
0.526962,0.473038
0.997994,0.002006
0.700970,0.299030
0.991664,0.008336
0.792430,0.207570
0.956202,0.043798
0.833862,0.166138
0.244657,0.755343
0.667876,0.332124
0.460182,0.539818
1.000000,0.000000
0.730078,0.269922
1.000000,0.000000
0.815104,0.184896
0.571060,0.428940
0.481536,0.518464
0.824784,0.175216
0.807735,0.192265
0.999749,0.000251
0.234702,0.765298
0.909181,0.090819
0.987781,0.012219
0.627206,0.372794
0.989433,0.010567
0.844422,0.155578
0.866760,0.133240
0.322835,0.677165
0.534805,0.465195
0.544201,0.455799
0.996792,0.003208
1.000000,0.000000
0.829581,0.170419
0.366254,0.633746
0.818542,0.181458
0.653961,0.346039
0.993386,0.006614
0.019572,0.980428
0.790585,0.209415
0.980526,0.019474
0.800699,0.199301
0.631487,0.368513
0.700230,0.299770
0.778902,0.221098
0.998464,0.001536
0.632077,0.367923
0.992963,0.007037
0.119803,0.880197
0.968170,0.031830
0.916422,0.083578
0.972031,0.027969
0.998628,0.001372
0.991683,0.008317
0.971768,0.028232
0.461320,0.538680
0.458212,0.541788
0.838263,0.161737
0.991102,0.008898
0.834995,0.165005
0.998570,0.001430
0.393924,0.606076
0.939608,0.060392
0.959982,0.040018
0.995907,0.004093
0.796651,0.203349
0.898500,0.101500
0.723909,0.276091
0.959479,0.040521
0.997680,0.002320
0.990514,0.009486
0.999640,0.000360
0.977934,0.022066
0.413481,0.586519
0.974797,0.025203
1.000000,0.000000
0.988195,0.011805
0.913915,0.086085
0.837680,0.162320
0.932523,0.067477
0.919283,0.080717
0.850731,0.149269
0.625131,0.374869
0.852357,0.147643
0.985529,0.014471
0.974013,0.025987
0.650488,0.349512
0.733838,0.266162
0.986001,0.013999
0.998740,0.001260
0.559922,0.440078
0.755038,0.244962
0.647543,0.352457
0.999714,0.000286
0.954492,0.045508
0.640690,0.359310
0.980384,0.019616
0.595840,0.404160
0.558488,0.441512
0.998266,0.001734
0.615201,0.384799
0.975404,0.024596
0.533548,0.466452
0.998786,0.001214
0.463554,0.536446
0.258629,0.741371
0.838713,0.161287
0.990025,0.009975
0.358182,0.641818
0.997648,0.002352
0.584233,0.415767
0.595550,0.404450
0.792353,0.207647
0.983780,0.016220
1.000000,0.000000
0.796432,0.203568
0.992744,0.007256
0.895196,0.104804
0.888255,0.111745
0.757738,0.242262
1.000000,0.000000
0.730923,0.269077
0.994333,0.005667
0.905383,0.094617
0.994195,0.005805
0.939567,0.060433
0.854891,0.145109
0.524505,0.475495
0.069651,0.930349
0.524230,0.475770
0.987816,0.012184
0.997448,0.002552
0.996770,0.003230
0.762319,0.237681
0.979745,0.020255
0.882846,0.117154
0.526350,0.473650
0.943004,0.056996
0.980901,0.019099
0.980959,0.019041
0.254000,0.746000
0.998201,0.001799
0.998618,0.001382
0.881394,0.118606
0.850943,0.149057
0.603377,0.396623
0.998904,0.001096
0.998051,0.001949
0.996770,0.003230
0.625776,0.374224
0.620219,0.379781
0.840549,0.159451
0.287882,0.712118
0.976672,0.023328
0.233728,0.766272
0.997929,0.002071
0.999714,0.000286
0.965617,0.034383
0.918245,0.081755
0.972246,0.027754
0.987733,0.012267
0.916466,0.083534
0.924602,0.075398
0.730034,0.269966
0.661335,0.338665
0.968992,0.031008
0.830709,0.169291
0.443160,0.556840
1.000000,0.000000
0.936420,0.063580
0.730810,0.269190
0.977847,0.022153
0.985559,0.014441
0.605949,0.394051
0.380590,0.619410
0.996303,0.003697
0.393440,0.606560
0.480708,0.519292
0.681989,0.318011
0.316675,0.683325
0.962717,0.037283
0.668732,0.331268
0.954492,0.045508
0.268720,0.731280
0.997914,0.002086
0.965839,0.034161
0.724263,0.275737
0.256468,0.743532
0.581170,0.418830
0.801590,0.198410
0.512470,0.487530
0.494930,0.505070
0.712903,0.287097
0.895698,0.104302
0.923569,0.076431
0.775082,0.224918
0.689643,0.310357
0.647186,0.352814
0.985027,0.014973
0.909028,0.090972
0.972270,0.027730
0.949364,0.050636
0.697035,0.302965
0.728555,0.271445
